job_id,job_title,job_tags,company_address,company_name,company_size,min_salary,max_salary,experiences,industries,languages,frameworks
1399998,Senior/Middle Java Developer,"Java, Javascript, SQL Server, Hibernate, Spring, HTML, SQL, Database",Hồ Chí Minh,CÔNG TY CỔ PHẦN CÔNG NGHỆ WATA,100-499 nhân viên,,,2,Web-Back,"Java,JS","SpringBoot,Hibernate"
1400101,B2B Sales Executive,,Hồ Chí Minh,Công ty CP Tin học Lạc Việt,100-499 nhân viên,,,,,,
1399089,Điều Khiển Vận Hành Vệ Tinh,,Hà Nội,Trung tâm Vũ trụ Việt Nam,100-499 nhân viên,8,15,,,,
1399107,Xử Lý Dữ Liệu Vệ Tinh,,Hà Nội,Trung tâm Vũ trụ Việt Nam,100-499 nhân viên,8,15,,,,
1400079,Lập Trình Viên,,Hồ Chí Minh,CÔNG TY CỔ PHẦN MIA RETAIL,100-499 nhân viên,,,3,Web-Full,"Python,PHP,JS","VueJS,ReactJS,NodeJS"
1398717,Intern/Fresher Frontend Developer VueJS,"VueJS, ",Hà Nội,Công ty TNHH Yopaz,25-99 nhân viên,,10,,Web-Front,JS,VueJS
988338,Python Developer,,Hà Nội,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MB SHINSEI,500-1000 nhân viên,,30,1,Web-Back,Python,"Django,Flask,Pyramid"
1399786,Kỹ Sư Quản Trị Hệ Thống,"Quản Trị Hệ Thống, Microsoft Office, ",Hà Nội,CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP VÀ CHUYỂN GIAO CÔNG NGHỆ VIỆT THẮNG,25-99 nhân viên,12,25,,,,
1264292,QA/QC (Tester Fresher - Không Yêu Cầu Kinh Nghiệm),"SQL, Tester, test cases, test scripts, test plan, Tiếng Nhật, QC/QA, Làm việc độc lập, Làm việc nhóm, Quản lý thời gian, Kỹ năng đàm phán, Kĩ năng phân tích tổng hợp, Đàm phán thương lượng, Kỹ năng báo cáo",Hà Nội,Công ty cổ phần Công nghệ Bekisoft,25-99 nhân viên,,8,,QA,,
1317257,IT Service Engineer,"Git, IT Helpdesk, AWS, ",Hồ Chí Minh,CÔNG TY TNHH DỊCH VỤ - THƯƠNG MẠI TÂN CƯỜNG MINH,100-499 nhân viên,,,,,,
1289251,Backend Developer,,Hồ Chí Minh,CÔNG TY TNHH METACREW,25-99 nhân viên,,,3,Web-Back,"JS,PHP","NodeJS,NestJS,ExpressJS,Laravel,VueJS,ReactJS,AngularJS"
1399782,Data Scientist,,"Hà Nội, Hồ Chí Minh",CÔNG TY TNHH PHẦN MỀM FPT,1000+ nhân viên,,,,DE,"R,Python",
1399433,Social Media Marketing Game,,Hồ Chí Minh,CÔNG TY TNHH SENSPARK,25-99 nhân viên,10,17,,,,
1045774,Python Developer,,Hà Nội,CÔNG TY TNHH HAPOSOFT,25-99 nhân viên,,,3,Web-Back,"Python,JS","Django,FastAPI,NodeJS,VueJS,ReactJS"
1398451,Nhân Viên Phân Tích Dữ Liệu (Data Analyst),,Hà Nội,Công ty Cổ phần Tập đoàn GELEX,25-99 nhân viên,,,1,DE,"Python,R",
1399840,Sales Development Representative,"Sales, Lead Generation, Fluently in English, ",Hà Nội,MAGESTORE,25-99 nhân viên,8,12,,,,
1399792,Kỹ Sư Triển Khai Dự Án Mạng - Bảo Mật,,Hà Nội,Công ty Cổ phần Hệ thống Công nghệ ETC,500-1000 nhân viên,25,40,,System,,
1398483,"Technical Leader Fullstack (Mạnh ReactJS, NodeJS)",,Hà Nội,Công Ty Cổ Phần Công Nghệ VMO Holdings,1000+ nhân viên,,,5,Manager,,
1397864,Account Manager,,Hồ Chí Minh,CÔNG TY TNHH MTV NTS TECHNOLOGY,25-99 nhân viên,25,40,,,,
1399193,Thực Tập Sinh SEO - Content,,Hồ Chí Minh,CÔNG TY TNHH CÔNG NGHỆ & TRUYỀN THÔNG FOOGLE,25-99 nhân viên,2,3,,,,
1398786,Senior C&B,"Excel, Power BI, ",Hà Nội,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,100-499 nhân viên,,20,,,,
1376537,Nhân Viên Phát Triển Phần Mềm Công Nghệ Công Tin,,"Hồ Chí Minh, Long An",Công ty Cổ phần Đồng Tâm,1000+ nhân viên,,,,,,
1399027,Performance Marketing Executive,,Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,15,,,,
1357447,"Nhân Viên Kiểm Thử (QC, Tester )",,Bình Định,CÔNG TY TNHH FIMETECH,25-99 nhân viên,10,15,1,QA,,
961754,Senior PHP Developer,,Hà Nội,Công ty CP sáng tạo trẻ Việt Nam Miichisoft,100-499 nhân viên,,50,4,Web-Back,"PHP,JS","Laravel,CakePHP,Zend,VueJS,AngularJS,ReactJS"
1398934,Lập Trình Viên RPA Uipath,"UiPath, RPA, ",Hà Nội,2NF Software,100-499 nhân viên,20,40,,,,
1398954,RPA Uipath Developer,"UiPath, RPA, ",Hà Nội,Công ty TNHH phần mềm 2NF,100-499 nhân viên,20,40,,,,
308745,Senior Designer,"Graphic design, Adobe Photoshop, Adobe Illustrator, Figma",Hồ Chí Minh,Công ty TNHH Lửa Á Châu,25-99 nhân viên,,,,,,
1399305,Thực Tập Sinh Tester,"Tester, Teamwork, Kiểm Thử, Viết Báo Cáo",Hà Nội,Công ty Cổ phần đầu tư phát triển công nghệ ứng dụng Toàn Cầu (Hyperlogy),25-99 nhân viên,,,,Tester,,
1398757,Frontend ReactJS (CTV Fulltime),"Javascript, ReactJS, Front-end, Kỹ năng giao tiếp, Kỹ năng giải quyết vấn đề",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ VIỄN THÔNG- TIN HỌC,100-499 nhân viên,25,30,3,Web-Front,JS,ReactJS
1399066,Nhân Viên Kinh Doanh,,Nghệ An,Công ty TNHH Phần Mềm Việt Đà,25-99 nhân viên,7,,,,,
1398568,Nhân Viên IT,,Hồ Chí Minh,CÔNG TY CỔ PHẦN DƯỢC NATURE VIỆT NAM,100-499 nhân viên,,,,,,
1022903,Game Designer,"GameMaker, Tin học văn phòng, Tiếng Anh đọc hiểu, ",Hà Nội,Winter Wolf - IEC Games,25-99 nhân viên,,25,,,,
978377,Unity Game Developer,"C#, Unity, ",Hà Nội,Winter Wolf - IEC Games,25-99 nhân viên,,30,,GD,C#,Unity
745738,Nhân Viên Kỹ Thuật - Đi Làm Ngay,,Nam Định,Công Ty TNHH Công nghệ HTmart Việt Nam,10-24 nhân viên,8,,,,,
1397888,Product Owner (Business Analyst),,Hà Nội,Apero Technologies Group,100-499 nhân viên,12,20,,Manager,,
1398359,Triển Khai Phần Mềm,,Hà Nội,CÔNG TY CỔ PHẦN BIZTECH,100-499 nhân viên,12,20,,,,
1398419,Nhân Viên Kỹ Thuật IT,,Hà Nội,CÔNG TY TNHH NIPON VIỆT NAM,25-99 nhân viên,15,20,,,,
1278950,System Engineer (Server/Storage/Backup),,Hồ Chí Minh,Công Ty TNHH Chiroro-Net Việt,25-99 nhân viên,20,25,,System,,
1397315,Thực Tập Sinh Quality Assurance,,Hà Nội,Equest Education Group,500-1000 nhân viên,3,4,,QA,,
1351806,Lập Trình Viên (Microservices),,Hồ Chí Minh,Công ty Cổ phần Chứng khoán Phú Hưng,100-499 nhân viên,,,2,Web-Back,Java,
1250080,Junior Fullstack .Net Developer,".NET, C#, MySQL, Angular, WinForms, Git, NodeJS, Python","Hồ Chí Minh, Thừa Thiên Huế",CÔNG TY TNHH SOFT WORLD VIỆT NAM,25-99 nhân viên,,,5,Web-Full,"PHP,C#,JS",".NET Framework,AngularJS,VueJS"
1398428,Chuyên Viên Kinh Doanh/ Sales Executive,,"Hà Nội, Hồ Chí Minh",Công ty TNHH LittleLives Việt Nam,25-99 nhân viên,8,15,,,,
616823,Nhân Viên Kỹ Thuật - Lắp Đặt Camera An Ninh,,Hà Nội,Công ty CP XD và TM công nghệ contech,10-24 nhân viên,10,20,,,,
1398500,Python Developer,"Git, Python, Lập Trình, Phát Triển Phần Mềm",Hà Nội,Công ty Cổ phần Công nghệ và Dịch vụ BMC,10-24 nhân viên,12,15,2,Web-Back,Python,"Django,Flask"
1337394,Trưởng Nhóm Lập Trình,"MS SQL, Kỹ năng quản lý, ",Hồ Chí Minh,CÔNG TY CỔ PHẦN ASOFT,100-499 nhân viên,12,15,1,Manager,,
694729,Game Designer,,Hồ Chí Minh,Công Ty Cổ Phần Bliss,10-24 nhân viên,,30,,,,
1398045,IT Senior Business Analyst,"Tiếng Anh thành thạo, Phân Tích Nghiệp Vụ, ",Hà Nội,SHB Finance,5000+ nhân viên,,,3,BA,,
1398132,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu,"Linux, SQL, DBA, ",Hà Nội,SHB Finance,5000+ nhân viên,,,,DE,,
1398156,Chuyên Viên Quản Trị Hệ Thống CNTT,"Linux, Oracle, PostgreSQL, SQL, SQL Server, VMWare, K8s",Hà Nội,SHB Finance,5000+ nhân viên,,,1,System,,
1362809,Senior Content Marketing,,Hà Nội,Công Ty Cổ Phần Công Nghệ SellerSmith,25-99 nhân viên,20,,,,,
1397961,Thực Tập Sinh Full-Stack,,Hồ Chí Minh,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,100-499 nhân viên,,,,Web-Full,JS,"ExpressJS,NestJS,ReactJS,NextJS"
1389527,Nhân Viên Kinh Doanh Website,"Chăm Sóc Khách Hàng, Thuyết Phục Khách Hàng, Kinh Doanh, kĩ năng giao tiếp, Tư Vấn Kinh Doanh, Kỹ năng đàm phán, thuyết phục tốt",Hồ Chí Minh,Công ty Cổ Phần Devitech,10-24 nhân viên,8,20,,,,
954790,Lập Trình Viên Phát Triển Phần Mềm,,Hà Nội,CÔNG TY TNHH WEB NHÀ THUỐC,10-24 nhân viên,25,40,,,,
1398074,Nhân Viên Telesales,"Telesales, Customer Service, Sale, ",Hồ Chí Minh,CÔNG TY CÔNG NGHỆ TRUSTIFY,25-99 nhân viên,,,,,,
1398366,Nhân Viên Marketing,,Hà Nội,CÔNG TY TNHH TRUYỀN THÔNG VÀ GIẢI TRÍ MIN LEO MEDIA,10-24 nhân viên,8,15,,,,
1398380,Chuyên Viên Kiểm Thử (Tester),,Hà Nội,Công ty Tài chính TNHH MB SHINSEI (Mcredit),1000+ nhân viên,,,,Tester,,
1397995,Thực Tập Sinh IT,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC NOVA,10-24 nhân viên,1,3,,Web-Full,"JS,PHP","WordPress,Laravel,NodeJS,ReactJS"
1398315,DevOps Engineer,"Github, Python, Golang, Devops, Cloud, azure, infrastructure",Hồ Chí Minh,Công ty Cổ Phần Bản Viên,500-1000 nhân viên,,,3,DevOps,,
1347284,QA Automation Engineer,"Python, QC/QA, Automation Test, Automation, Lập Trình Java, English, API",Hồ Chí Minh,Công ty Cổ Phần Bản Viên,500-1000 nhân viên,,,3,QA,,
1397915,Mobile Automation Tester,"Tester, Automation Test, API Testing, Selenium, test mobile, Appium, English",Hồ Chí Minh,Unit Corp,100-499 nhân viên,,,4,Tester,,
1397272,Web Master,,Hồ Chí Minh,CÔNG TY TNHH Sản Xuất Thương Mại Kỹ Thuật Á CHÂU,500-1000 nhân viên,12,16,,,,
1397844,Automation Tester,,Hà Nội,Công Ty TNHH NTT DATA VDS,100-499 nhân viên,28,42,4,Tester,,
1397793,Senior AI Engineer - Hỗ Trợ Onboard 40% Lương,,Hà Nội,CÔNG TY TNHH VERISERVE VIỆT NAM,25-99 nhân viên,30,62,3,AIE,"CPP,C,Python",
1233092,Thực Tập Sinh Backend Developer (C#),"C#, Git, Tiếng Anh, API, C#, Git, API",Hồ Chí Minh,CÔNG TY TNHH STVG,10-24 nhân viên,,,,Web-Back,C#,
1285476,Sales Marketing,,Hà Nội,Công ty Cổ phần NTTe-MOI,100-499 nhân viên,20,30,,,,
1391710,Data Analyst Trainee (Open For Talented Freshers),,Hồ Chí Minh,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VEXERE,100-499 nhân viên,3,5,,,,
1296878,Chuyên Viên Thiết Kế UI/UX,,Hà Nội,Công ty Cổ phần Công nghệ eUp,25-99 nhân viên,15,20,,,,
1397842,Trưởng Phòng Kinh Doanh,,Hà Nội,CÔNG TY CP TƯ VẤN ĐẦU TƯ DCV (DCV INVEST),100-499 nhân viên,15,30,,,,
1357350,Junior IOS Developers,"iOS, Swift, ",Hà Nội,Công ty trách nhiệm hữu hạn Extreme Việt Nam,100-499 nhân viên,10,20,2,Mobile,Swift,
1357376,Middle Android Developers,"Java, Kotlin, ",Hà Nội,Công ty trách nhiệm hữu hạn Extreme Việt Nam,100-499 nhân viên,20,30,3,Mobile,"Java,Kotlin",
1397799,Nhân Viên Kinh Doanh Phần Mềm,,Hà Nội,CÔNG TY CP TƯ VẤN ĐẦU TƯ DCV (DCV INVEST),100-499 nhân viên,8.5,15,,,,
1397820,Technical Support,,Hà Nội,Công ty CP công nghệ LKO Việt Nam,100-499 nhân viên,10,15,,,,
1397034,PM Game,,Hà Nội,Công ty cổ phần VGP,100-499 nhân viên,,,,,,
1397985,Business Analyst,"Phân Tích Nghiệp Vụ, Ba, srs, ",Hà Nội,CÔNG TY TNHH TRUYỀN THÔNG VÀ GIẢI PHÁP TRỰC TUYẾN LEADSGEN,25-99 nhân viên,16,22,2,BA,,
1355658,Kỹ Thuật Viên Tin Học,,Quảng Nam,CÔNG TY TNHH ĐIỆN TỬ - TIN HỌC LONG PHÁT,10-24 nhân viên,,,,,,
1397586,Project Management Intern - IT Software,,Hà Nội,Công ty cổ phần kinh doanh công nghệ Open Techiz,25-99 nhân viên,,8,,Manager,,
1397234,Ruby On Rails Developer,"Ruby on Rails, Back-End Web Development, ",Hồ Chí Minh,Công ty Cổ phần Solazu,100-499 nhân viên,,,1,Web-Back,"Ruby,JS",ROR
1390148,Nhân Viên IT - Helpdesk,"Quản Trị Mạng, Server, Quản Trị Hệ Thống, Cntt, Helpdesk, Word, Excel",Đắk Lắk,Công ty cổ phần Cấp nước Đắk Lắk,100-499 nhân viên,,,,Helpdesk,,
1397159,Nhân Viên Kinh Doanh Phần Mềm,,Hồ Chí Minh,Công ty CP Tin học Lạc Việt,100-499 nhân viên,10,25,,,,
1319665,"Thực Tập Sinh Devops [Hà Nội] - Chỉ Nhận Sinh Viên Năm Cuối, Cơ Hội Được Đào Tạo & Trở Thành Nhân Viên Chính Thức",,Hà Nội,AMIGO,100-499 nhân viên,,,,Devops,,
1362631,Middle C&B,,Hà Nội,Công ty Cổ Phần Base Enterprise,100-499 nhân viên,12,16,,,,
1360673,QC Manager (IT),,Hồ Chí Minh,CÔNG TY TNHH MTV NTS TECHNOLOGY,25-99 nhân viên,25,40,1,Manager,,
1397106,Nhân Viên IT Support,"Quản Trị Mạng, Server, IT Support, ",Hà Nội,Công ty TNHH Horus Productions,100-499 nhân viên,9,12,,Helpdesk,,
1123280,SEO Account Executive,"Làm việc nhóm, Marketing, Đàm phán thương lượng, ",Hồ Chí Minh,Flamedia JSC,10-24 nhân viên,7,8.5,,,,
1396976,Chuyên Viên Nhân Sự Tổng Hợp,,Hà Nội,Công ty cổ phần HBLab (Hedspi Brothers Lab),100-499 nhân viên,,35,,,,
1397468,Mobile Development Team Leader (React Native),,Hồ Chí Minh,Công Ty Cổ Phần Tin Học Đại Phát, nhân viên,,,3,Mobile,JS,React Native
1228615,Java Engineer (Junior/Mid Level) (Onsite),,Hà Nội,"TECHVIFY SOFTWARE., JSC",100-499 nhân viên,15,25,2,Software,Java,"SpringBoot,Hibernate"
1397501,Tester,,Hà Nội,CÔNG TY TNHH SOLASHI,25-99 nhân viên,,,,Tester,,
1247900,Nhân Viên IT Support,"IT Helpdesk, ",Vĩnh Phúc,Công ty TNHH Phân Phối Synnex FPT,500-1000 nhân viên,,9,2,Helpdesk,,
1281775,Marketing Manager,"Photoshop, Marketing, Nhiệt tình, Kỹ năng lắng nghe, Chịu áp lực cao",Hà Nội,Công ty Cổ phần Công nghệ Nessar Việt Nam,25-99 nhân viên,12,18,,,,
1361061,Android App Engineer,"Android, Java, Kotlin, Japanese, Chinese","Hà Nội, Nước Ngoài",Cty TNHH Thundersoft Việt Nam,1000+ nhân viên,,,3,Mobile,"Java,Kotlin",
1395938,Senior Manual Tester,"test cases, Kiểm Thử, Testing, Manual Tester",Hà Nội,Công ty Cổ phần Phần mềm MOHA,10-24 nhân viên,,25,4,Tester,,
1395467,Project Manager ( Fluent In Japanese),"Project Management, JLPT N2, ",Hà Nội,Công ty Cổ phần Phần mềm MOHA,10-24 nhân viên,,,,Manager,,
1395479,IT Sales Executive (Japanese Market),"N1, Sales, ",Hà Nội,Công ty Cổ phần Phần mềm MOHA,10-24 nhân viên,,,,,,
1395559,IT Sales Executive (English Market),"Tiếng Anh thành thạo, Sales, ",Hà Nội,Công ty Cổ phần Phần mềm MOHA,10-24 nhân viên,,25,,,,
1007247,Chuyên Viên Tích Hợp Hệ Thống,"MCSA, CCNA, ",Hà Nội,Công Ty Cổ Phần 3H INC Việt Nam,10-24 nhân viên,25,,,,,
1007144,Chuyên Viên Tích Hợp Hệ Thống - An Ninh Bảo Mật,"MCSA, MCSE, ",Hà Nội,Công Ty Cổ Phần 3H INC Việt Nam,10-24 nhân viên,25,,,,,
1206132,Nhân Viên Kinh Doanh,"Tin học văn phòng, Sales, ",Hà Nội,Công Ty Cổ Phần 3H INC Việt Nam,10-24 nhân viên,15,20,,,,
1006804,Trưởng Nhóm Tích Hợp Hệ Thống (Security),"MCSA, MCSE, CCNA, ",Hà Nội,Công Ty Cổ Phần 3H INC Việt Nam,10-24 nhân viên,,,,,,
1361106,Android App Developer,"Java, Kotlin, English, Android Developer, Linux, Automotive",Hà Nội,Cty TNHH Thundersoft Việt Nam,1000+ nhân viên,,,3,Mobile,"Java,Kotlin,C,CPP",
1301542,Lập Trình Front End,,Hà Nội,Công ty Cổ phần Công nghệ eUp,25-99 nhân viên,,,1,Web-Front,JS,AngularJS
1396898,Video Editor,,Hà Nội,Zitga studios,25-99 nhân viên,,,,,,
962556,Nhân Viên Phát Triển Kênh Youtube - Có Đào Tạo,"Photoshop, Premiere, ","Hà Nội, Nghệ An",CÔNG TY TNHH HN MEDIA GROUP,100-499 nhân viên,7.6,30,,,,
1396496,Automation Tester (Junior),,Đà Nẵng,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,100-499 nhân viên,,20,1,Tester,,
1396438,NodeJs Developer (Tech Lead),,Đà Nẵng,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,100-499 nhân viên,45,50,5,Manager,,
1340192,System Admin- Network,,Hà Nội,Công ty cổ phần công nghệ Isofh,100-499 nhân viên,15,25,1,System,,
1289370,Quản Lý Triển Khai Dự Án (Lĩnh Vực Y Tế),,Hà Nội,Công ty cổ phần công nghệ Isofh,100-499 nhân viên,,20,,,,
1395818,Thực Tập Sinh Hành Chính,,Hà Nội,Công ty CP Nghiên cứu và phát triển Fabbi,100-499 nhân viên,,,,,,
646553,Thực Tập Sinh Lập Trình,"Java, Javascript, PHP, Python, REST API, Magento 2, Back-End Web Development, Front-end, HEADLESS, GRAPHQL",Hồ Chí Minh,FINTECH DRACO CORPORATION,25-99 nhân viên,,3,,,,
1359067,Nam Nhân Viên Cơ Điện - Hành Chính,,Hồ Chí Minh,Công ty Cổ phần Giám định và Khử trùng FCC,100-499 nhân viên,9,11,,,,
1059098,Nhân Viên 3D Modeling,,Hà Nội,CÔNG TY TNHH QUỐC TẾ INCOM - STUDIO,25-99 nhân viên,,,,,,
1396090,Nhân Viên Quản Trị Server,"System Admin, ",Hà Nội,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ PHÚC NAM,100-499 nhân viên,,,3,System,,
472936,Lập Trình Viên Python,"Django, ",Hà Nội,VC Corp,1000+ nhân viên,15,22,2,Web-Back,Python,
1395493,Python Developer (Tech Support),,Hà Nội,Công ty Cổ phần LitGroup,100-499 nhân viên,8,15,,,,
1116140,Nhân Viên Vận Hành Ingame,,Hà Nội,Công Ty Gzone,25-99 nhân viên,8,12,,,,
1287520,Rnd Game - Gzone,,Hà Nội,CÔNG TY CỔ PHẦN GZONE MEDIA VIỆT NAM,25-99 nhân viên,8,15,,,,
1320648,Nhân Viên Đánh Giá Game (Rnd Game),"Photoshop, ",Hà Nội,CÔNG TY CỔ PHẦN GZONE MEDIA VIỆT NAM,25-99 nhân viên,8,10,,,,
1396405,Thực Tập Kỹ Sư IT HelpDesk,,Hà Nội,Công ty TNHH Giải pháp và Dịch vụ cao cấp,25-99 nhân viên,,,,Helpdesk,,
1395947,Chuyên Viên Triển Khai Hệ Thống Saleforce (Remote),,Hồ Chí Minh,HIỆP HỘI BLOCKCHAIN VIỆT NAM,100-499 nhân viên,,,,,,
1396370,Thực Tập Kỹ Sư Phần Mềm,,Hà Nội,Công ty TNHH Giải pháp và Dịch vụ cao cấp,25-99 nhân viên,,,,Software,"Python,Java,JS",".NET Framework,NodeJS"
1396728,Nhân Viên Digital Marketing,,Hà Nội,Công ty TNHH Thương mại và Dịch vụ Hoàn Ngân,10-24 nhân viên,10,15,,,,
1396115,Inside Sales,"Sales online, sales support, Report, ",Hà Nội,Công ty TNHH TP-Link Technologies Việt Nam,25-99 nhân viên,10,14,,,,
1395743,Junior Project Manager - Không Yêu Cầu Tiếng Anh,"Teamwork, Project Management, Time Management, ",Hà Nội,Công Ty Cổ Phần Công Nghệ VMO Holdings,1000+ nhân viên,10,15,1,Manager,,
1395966,Thực Tập Sinh Triển Khai Phần Mềm,,Hồ Chí Minh,CÔNG TY TNHH DELFI TECHNOLOGIES,100-499 nhân viên,2,3,,,,
1321146,Python Developer (Junior/Middle/Senior),"Python, ",Hà Nội,Công ty cổ phần Công nghệ và Dịch vụ XGame,25-99 nhân viên,12,60,2,AIE,Python,
1395156,Backend (Node JS),,Hà Nội,Công ty CP Công nghệ SF Technologies,25-99 nhân viên,15,25,3,Web-Back,JS,NodeJS
1310497,Lập Trình Viên Mobile (Flutter Middle),,Hà Nội,Công ty TNHH phần mềm 2NF,100-499 nhân viên,20,30,3,Mobile,Dart,Flutter
1339675,Nhân Viên IT,,Đà Nẵng,Công ty Bánh Đồng Tiến,500-1000 nhân viên,,,,,,
1296424,Lập Trình Viên Mobile (Flutter Middle),"Flutter, ",Hà Nội,Công ty TNHH phần mềm 2NF,100-499 nhân viên,18,30,3,Mobile,Dart,Flutter
1279546,Chuyên Viên Chính Ngân Hàng Lõi (T24 CoreBanking),,Hà Nội,Ngân hàng TMCP Đông Nam Á - SEABANK,5000+ nhân viên,,,,,,
1230883,Flutter Developer (Junior),"Android, Flutter, ",Hà Nội,2NF Software,100-499 nhân viên,18,28,3,Mobile,Dart,Flutter
1272172,Dotnet Developer,,Hà Nội,Công ty TNHH phần mềm 2NF,100-499 nhân viên,13,25,2,Web-Back,"C#,JS","AngularJS,ReactJS,VueJS,.NET Framework"
1396329,Chuyên Viên An Ninh Mạng (SOC),,Hà Nội,TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,100-499 nhân viên,,,,,,
1396351,Chuyên Viên An Ninh Mạng (Pentest),,Hà Nội,TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,100-499 nhân viên,,,,,,
1394910,Automotive Cyber Security Engineer Internship,,Hà Nội,Công ty TNHH Vietsol,100-499 nhân viên,2,,,,,
992370,Tester (Junior),"Agile, MySQL, SCRUM, API",Hà Nội,Công ty cổ phần công nghệ - viễn thông Elcom,100-499 nhân viên,,,1,Tester,,
698026,Thực Tập Sinh Vận Hành Hệ Thống Mạng & Bảo Mật,"Linux, MySQL, SQL Server, Database, Windows Server, Ubuntu, cyber security, Network Security",Hồ Chí Minh,FINTECH DRACO CORPORATION,25-99 nhân viên,,3,,System,,
1394671,Backend Developer,,Miền Nam,CÔNG TY TNHH CÔNG NGHỆ BROTECH,10-24 nhân viên,,10,,Web-Back,"PHP,JS",Laravel
640805,Thực Tập Sinh Lập Trình Python,"Javascript, Python, Blockchain, ReactJS",Hồ Chí Minh,FINTECH DRACO CORPORATION,25-99 nhân viên,,3,,AIE,"Python,JS",
1394918,Nhân Viên IT Support,"IT Helpdesk, Photoshop, ",Hà Nội,Công ty Cổ phần thiết kế thời trang Quốc Tế IDF,100-499 nhân viên,12,14,1,Helpdesk,,
1346215,IOS Developer (Fintech),,Hà Nội,Công ty Cổ phần Atomi Digital,100-499 nhân viên,15,25,2,Mobile,"Swift,Object-C,JS,Java,Kotlin",React Native
1359007,Java Developer,,Hà Nội,FPT IS,5000+ nhân viên,,,2,Web-Back,"JS,Java","SpringBoot,AngularJS,ReactJS,VueJS"
1087211,Game Designer,,Hồ Chí Minh,CÔNG TY TNHH SENSPARK,25-99 nhân viên,8,20,,,,
905389,System Admin (Dự Án Khối Chính Phủ) - Hà Nội,,Hà Nội,FPT IS,5000+ nhân viên,9,13,,System,,
1395193,Phó Khoa Công Nghệ Thông Tin,,Hà Nội,Trường Cao đẳng kỹ thuật - Công Nghệ Bách Khoa,100-499 nhân viên,20,30,,,,
847059,Nhân Viên Kiểm Thử Phần Mềm (Tester) - Đi Làm Ngay,"Agile, SQL, test cases, Java GUI Framework, Apache Spark , API",Hà Nội,Công ty cổ phần phần mềm REVOTECH,25-99 nhân viên,,20,3,Tester,,
1394898,Nhân Viên Kinh Doanh Phần Mềm Marketing,"Kỹ năng giao tiếp, Kỹ năng Thuyết phục, ",Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ NINJA,100-499 nhân viên,10,25,,,,
1394600,Senior IT Business Analyst,,"Miền Nam, Hồ Chí Minh",LOTTE DATA COMMUNICATION VIETNAM,100-499 nhân viên,,,5,BA,,
1295131,Junior Game Designer,,Hà Nội,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ ARCHER STUDIO,25-99 nhân viên,10,17,,,,
1102907,Game Developer (Midcore),,Hà Nội,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ ARCHER STUDIO,25-99 nhân viên,,,,GD,C#,Unity
1379819,IT Business Analyst (Thu Nhập 10-15 Triệu),"Business Analyst, Tech Support, Phân Tích Nghiệp Vụ, Phân Tích Website, IT Support, Test Web App, Business Analyst, Phân Tích Nghiệp Vụ, IT Support, Quản Trị Website, Test Web App, Test Web, App Design, Test App",Hồ Chí Minh,CÔNG TY CỔ PHẦN TẬP ĐOÀN THIÊN KHÔI – CHI NHÁNH HỒ CHÍ MINH,10000+ nhân viên,10,15,,BA,,
1394546,Nhân Viên Thiết Kế (UX/UI Design) Mảng App,"UX/UI Design, Thiết Kế, Thiết Kế UI UX, ",Hà Nội,Công ty TNHH Volio Việt Nam,25-99 nhân viên,10,18,,,,
1392727,Intern Xamarin Forms - Thực Tập Sinh Mobile,".NET, Android, C#, OOP, MVC",Hồ Chí Minh,Ugotechs,10-24 nhân viên,,5,,,,
1395035,Flutter Developer - Lương Upto 35 Triệu,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC TRỰC TUYẾN ALADANH,25-99 nhân viên,,35,2,Mobile,Dart,Flutter
1358623,"Giáo Viên Part-Time [Hà Nội - Long Biên - Hoàn Kiếm]/Hải Phòng - Ưu Tiên Sinh Viên Ngành CNTT, Thiết Kế, Điện Tử Viễn Thông, Truyền Thông Đa Phương Tiện/Sư Phạm Kỹ Thuật",,"Hà Nội, Hải Phòng",CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS,500-1000 nhân viên,3,6,,,,
